word count
xx 22 
vystytis 22 
vystyti 22 
vykdymui 22 
viršininkams 22 
viliuosi 22 
vietoms 22 
viešų 22 
viceministro 22 
vertintojai 22 
verslumo 22 
verslininkus 22 
verčių 22 
vėliavų 22 
vėliausiai 22 
valstybiniuose 22 
valiuta 22 
valdytojo 22 
vakarais 22 
vaistinė 22 
vaiku 22 
ūkinė 22 
tvarkymas 22 
tvarkomi 22 
tvarkoma 22 
turtingų 22 
tskp 22 
trumpam 22 
tribūna 22 
trečiam 22 
trečiai 22 
traukinį 22 
transportavimo 22 
tobulinimas 22 
tikslesnė 22 
tikėjimo 22 
tiesimo 22 
tiekti 22 
tiekia 22 
tibeto 22 
telšių 22 
teisinei 22 
teigdamas 22 
tautybę 22 
tarytum 22 
tarpininkavimo 22 
šventines 22 
svarbesnė 22 
suvokiama 22 
sutaupyta 22 
sutartimis 22 
susiformavo 22 
surinktų 22 
suprantamai 22 
suomijos 22 
suomijoje 22 
sugebėjome 22 
suformuotos 22 
subjektyvių 22 
studijoms 22 
struktūrinę 22 
strasbūro 22 
stoja 22 
stenogramos 22 
steigiamos 22 
statusui 22 
stambūs 22 
stadiono 22 
spręskite 22 
specifinis 22 
specialisto 22 
spabedinsko 22 
sovietinių 22 
solidariai 22 
socialdemokratais 22 
skylė 22 
skundėsi 22 
skiriate 22 
skiriamus 22 
skaidri 22 
signalų 22 
šiandieninis 22 
šešios 22 
šešiolika 22 
senoji 22 
seniūnais 22 
senųjį 22 
sėkmė 22 
savanoriai 22 
saugūs 22 
saugoma 22 
saugiklis 22 
saugi 22 
saugant 22 
santykiams 22 
santaupos 22 
sųmoningas 22 
sakėt 22 
rusams 22 
ruoštis 22 
rolandas 22 
rinkosi 22 
restoranuose 22 
restoranų 22 
renovacijų 22 
religinės 22 
reglamentuos 22 
reglamentuojantys 22 
regionui 22 
realizuota 22 
reaguos 22 
raginti 22 
protingiau 22 
protesto 22 
promilės 22 
prokurorus 22 
programinių 22 
prognozuojame 22 
procedūromis 22 
procedūrinius 22 
privalote 22 
privačioje 22 
pritrūksta 22 
pristatėte 22 
priskirtus 22 
priskirtų 22 
prisidengiant 22 
priklausomi 22 
priklausančias 22 
prieštaravimus 22 
priešas 22 
priėjimų 22 
priedais 22 
pridursiu 22 
pratęstos 22 
praktinio 22 
praktinės 22 
prabanga 22 
potvarkiu 22 
popieriais 22 
poilsiui 22 
plėtojimo 22 
platesnę 22 
pirmininkaudamas 22 
pirkimas 22 
pilietinė 22 
petrų 22 
pertvarkos 22 
pertraukas 22 
perpus 22 
perkama 22 
perėjimo 22 
pereinant 22 
pereinamasis 22 
perduoda 22 
perdavimų 22 
pavojai 22 
pavėlavo 22 
patikslintos 22 
patikėjo 22 
pasiųsti 22 
pasigirsta 22 
pasak 22 
pareiškėjas 22 
papildė 22 
panaudotas 22 
panaikintos 22 
palikome 22 
palietė 22 
palengvins 22 
palaikytų 22 
pakliūva 22 
paklausėte 22 
pakeistume 22 
pakeičiant 22 
pakeičia 22 
pakartoju 22 
pakankamo 22 
pajus 22 
pailsėti 22 
paieška 22 
pageidavo 22 
pagaminti 22 
paėmus 22 
padidiname 22 
padariusi 22 
organus 22 
nuteistas 22 
nutartyje 22 
nutarties 22 
nuoširdus 22 
nuorodų 22 
nugalėti 22 
nūdienos 22 
niekinis 22 
nevalstybinių 22 
netektis 22 
nesutiks 22 
nesmagu 22 
nesiruošia 22 
nesilaikome 22 
nesibaigia 22 
nesųmonė 22 
nesam 22 
neringos 22 
nerašyti 22 
nepilnamečius 22 
nepateiktas 22 
nepasirašė 22 
nepamenu 22 
nepalanki 22 
nepadarėte 22 
nenorėtume 22 
nematėme 22 
neleistina 22 
nelegalaus 22 
neišėjo 22 
neįgalų 22 
negirdėjome 22 
negerbia 22 
negalvojate 22 
nedidelio 22 
nedideles 22 
neatstovauja 22 
neateis 22 
neapmokestinamasis 22 
neaiškumas 22 
neaiškios 22 
naujajam 22 
naudojimu 22 
naudojamės 22 
naudingos 22 
narėse 22 
motyvuotas 22 
motyvuotai 22 
motinų 22 
moksleivius 22 
mokestinės 22 
mintimis 22 
milijardais 22 
mikrofonas 22 
miestams 22 
meilė 22 
medicininių 22 
matininkai 22 
matavimai 22 
masinio 22 
magistro 22 
lydinčiuosius 22 
liberalus 22 
leistinas 22 
laukėme 22 
laukai 22 
lankantis 22 
laivus 22 
laipsnius 22 
laimėjimų 22 
laikinų 22 
kvalifikuoti 22 
kvalifikuotas 22 
kubinių 22 
kreipimusi 22 
kreipčiausi 22 
kreditus 22 
korupcinio 22 
kontroliuojami 22 
konsultavausi 22 
konstitucingumo 22 
konkrečiomis 22 
konferencijose 22 
kompleksinį 22 
kompiuterių 22 
kompensuota 22 
kompensavimas 22 
komentarus 22 
komentarai 22 
komandiruotes 22 
kokybiškas 22 
koeficientų 22 
knygų 22 
kliūtys 22 
klausinėti 22 
ketvirtadienis 22 
kėliau 22 
keistų 22 
kėdės 22 
kategoriškas 22 
karys 22 
kanclerį 22 
kaliniams 22 
kaita 22 
kairė 22 
jurgis 22 
jungti 22 
įvykiais 22 
įvertindami 22 
įvedant 22 
įtvirtintų 22 
įtraukimų 22 
įteisina 22 
ištikimas 22 
įstatinio 22 
išsisukti 22 
išsilavinimu 22 
išsilavinimas 22 
išsako 22 
išryškinti 22 
ispanijoje 22 
išnagrinėtos 22 
išleido 22 
išlaikymų 22 
įsitikinimus 22 
išimtinė 22 
išgelbėti 22 
išdrįso 22 
išdiskutuotas 22 
išdalinta 22 
išbraukia 22 
išankstinių 22 
išaiškintų 22 
įregistravęs 22 
interpretuojama 22 
institutai 22 
imuniteto 22 
ims 22 
įkainių 22 
identifikuoti 22 
himnas 22 
gyvenvietės 22 
gyvenančius 22 
gyvenamuosius 22 
gynėjai 22 
gydytis 22 
grynas 22 
gpetriko 22 
girti 22 
gimdyti 22 
gimbrasienės 22 
gerbiamųja 22 
generalinei 22 
gausa 22 
gaunančioms 22 
gaunami 22 
gaudo 22 
galimybėms 22 
futbolo 22 
formalūs 22 
filosofija 22 
figūra 22 
euru 22 
etatams 22 
esbo 22 
esančias 22 
energetinė 22 
emocijas 22 
eklumbiu 22 
eilutės 22 
eikite 22 
e 22 
dyzelino 22 
duokite 22 
donoro 22 
domėjotės 22 
dokumentui 22 
doktrinų 22 
diskusijoms 22 
dirbę 22 
devynis 22 
detalusis 22 
demografinė 22 
debatus 22 
dbekintienės 22 
davęs 22 
daugiavaikės 22 
daugiabučio 22 
darbdavius 22 
dailės 22 
civilių 22 
buvusiame 22 
būstas 22 
būsimus 22 
būsimas 22 
būrį 22 
blogybės 22 
biurokratai 22 
besimokantiems 22 
bendrom 22 
bendradarbiauja 22 
bazinei 22 
avaringumų 22 
aukšta 22 
auginančių 22 
atstovaujantis 22 
atstovaujamos 22 
atskaitingų 22 
atsimename 22 
atsiimtų 22 
atšaukimo 22 
atneš 22 
atnaujinimas 22 
atmeta 22 
atitikimo 22 
atidėjimo 22 
atėmė 22 
asociacijų 22 
artūras 22 
argumentacija 22 
apsvarstytos 22 
aprašyta 22 
apdraustųjų 22 
antstolio 22 
alkoholizmo 22 
aleksandras 22 
aktyvios 22 
akcizas 22 
akademijos 22 
afera 22 
administratoriai 22 
abrazauskų 22 
zonas 21 
ypatumus 21 
vyriausybėms 21 
vsimuliko 21 
visuotiniame 21 
visiškos 21 
viršytas 21 
viršys 21 
viršininkai 21 
vientisumų 21 
vienokie 21 
vienetų 21 
vieneriems 21 
vidinės 21 
vgreičius 21 
vgedvilo 21 
vgalvono 21 
vertinga 21 
vbogušio 21 
vatų 21 
valstybininkai 21 
valdytojai 21 
vadybos 21 
ūkininkais 21 
tyčiojasi 21 
tvirtos 21 
tūkstantmečio 21 
trumpesnis 21 
trišalėje 21 
tremtiniams 21 
trejetų 21 
trečdaliu 21 
tradicinis 21 
tinkamumo 21 
tikslinė 21 
tikėjo 21 
tikėdamiesi 21 
teritorinės 21 
temomis 21 
teisminės 21 
teisingumu 21 
teisingų 21 
teisingiausias 21 
teiktam 21 
teikime 21 
teiginiais 21 
tarsimės 21 
tarnautų 21 
tapote 21 
taisytinas 21 
svarstyme 21 
sutikimu 21 
sutaupytų 21 
susitvarkė 21 
susitinka 21 
susitikome 21 
susitarimais 21 
susikoncentruoti 21 
susigaudyti 21 
surenkama 21 
supirkti 21 
sumanymų 21 
sukurtų 21 
sukoncentruoti 21 
sukelsime 21 
sukanka 21 
sujungus 21 
sugrįš 21 
sudėta 21 
sudedamoji 21 
sudarius 21 
subsidijos 21 
strateginiais 21 
stokoja 21 
stogo 21 
stiprūs 21 
stilius 21 
stengiuosi 21 
stebėsenos 21 
stalčių 21 
stadijų 21 
specifinės 21 
socialdemokratas 21 
smulkusis 21 
smulkiems 21 
smulkieji 21 
slapti 21 
skubotas 21 
skubėjimas 21 
skatinami 21 
skaidyti 21 
skaidriau 21 
siūlymuose 21 
siūlydama 21 
sistemingai 21 
siekiai 21 
sėkmingo 21 
seimuose 21 
šeimomis 21 
savus 21 
savotiška 21 
savivaldoje 21 
sųvartynų 21 
rūpybos 21 
rūkymas 21 
rublinių 21 
rodomi 21 
rkupčinskas 21 
rezidentų 21 
rezidentai 21 
revoliucijos 21 
revizuoti 21 
retorinis 21 
rengs 21 
remtiniems 21 
remiuosi 21 
reikėdavo 21 
reguliaraus 21 
registravimas 21 
realizuotas 21 
reaguojama 21 
razma 21 
rastume 21 
radijui 21 
racionalių 21 
publikacijų 21 
psichologinę 21 
proporcinio 21 
profesionalių 21 
procedūriniai 21 
privers 21 
privalomo 21 
pristatymas 21 
priskyrimo 21 
priskiriama 21 
prireikė 21 
prioritetinis 21 
principinį 21 
priimtinų 21 
priemonėm 21 
priemokas 21 
prekiaujama 21 
prekėms 21 
pratęsimui 21 
prašyta 21 
prasidėjęs 21 
pramonę 21 
praleista 21 
praktikai 21 
pradedi 21 
pradedate 21 
pokalbį 21 
pocius 21 
plačių 21 
piršto 21 
piktybiškai 21 
pertraukėlę 21 
perskirstome 21 
perkeliame 21 
perėjome 21 
perduodami 21 
pelninga 21 
pedagoginių 21 
pavadinta 21 
pavadino 21 
patyrėme 21 
patvirtintume 21 
patobulinta 21 
pateisinama 21 
pateikite 21 
pašte 21 
pasitarimo 21 
pasiskirstymas 21 
pasirašęs 21 
pasirašant 21 
pasiliko 21 
pasiims 21 
partizanai 21 
parlamentinis 21 
paredaguoti 21 
panaikina 21 
pamirštame 21 
palyginus 21 
palyginimas 21 
palaukime 21 
pakliuvo 21 
paklausyti 21 
paklausykite 21 
pakils 21 
pajūrio 21 
pajėgoms 21 
pagalvojau 21 
padorus 21 
pacientai 21 
paaiškėja 21 
organizuojami 21 
organai 21 
oficialūs 21 
objektyvi 21 
nutarti 21 
nustatysime 21 
nulemti 21 
nukentėtų 21 
nuėjęs 21 
nueis 21 
nubaustas 21 
normalias 21 
norėti 21 
nevienodos 21 
netrukdys 21 
nespės 21 
neskaito 21 
nesiūlyčiau 21 
nesiūloma 21 
neprisimenu 21 
nepriklausomų 21 
nepriimta 21 
nepraėjo 21 
nepilnametis 21 
nepatenkintų 21 
nepateikia 21 
nepasiūlė 21 
nepasisekė 21 
nepajėgia 21 
nepainioti 21 
nepagrįstų 21 
nemokės 21 
nelaukiant 21 
neklaidinti 21 
nekeičiame 21 
neįvertino 21 
neįsigilino 21 
neišgirdome 21 
neigti 21 
negirdi 21 
nedarote 21 
nebeaišku 21 
neatsitiktinai 21 
neapmokestinamojo 21 
neaiškūs 21 
narkotikais 21 
moralinių 21 
mokslinius 21 
minimumo 21 
minimalias 21 
migracija 21 
miestai 21 
metodas 21 
metodai 21 
melavo 21 
meilę 21 
matęs 21 
maitinami 21 
maistų 21 
lydimaisiais 21 
ligoninėms 21 
ligas 21 
liaudininkai 21 
lėktuvai 21 
lėčiau 21 
lddp 21 
laiško 21 
laikraštyje 21 
laikraštis 21 
laikina 21 
kylant 21 
kurso 21 
kūrė 21 
kryptingai 21 
kooperatinės 21 
kontrolieriams 21 
kontekstu 21 
konsultuotis 21 
konstruktyvaus 21 
konkursuose 21 
konkrečia 21 
koncesininkui 21 
koncesijų 21 
komunikatų 21 
kompiuteryje 21 
komercinio 21 
komentaro 21 
komandiruotės 21 
kolektyvo 21 
kodeksus 21 
klumby 21 
klausymuose 21 
klausymų 21 
keleri 21 
keitė 21 
kasmetinių 21 
karštas 21 
karinis 21 
karininkus 21 
karinę 21 
kaitalioti 21 
kaimynams 21 
juozo 21 
juokiasi 21 
jsabatauskui 21 
jaunos 21 
įvertinsime 21 
italijos 21 
išvengimo 21 
išskirtinės 21 
išskirtinę 21 
išskirta 21 
išsiaiškins 21 
išlaikymas 21 
išlaikė 21 
išlaikant 21 
iškrito 21 
įskaičiuoti 21 
išgerti 21 
išėjimo 21 
išdalytos 21 
išdalinti 21 
išauga 21 
išankstinį 21 
įsakymo 21 
investuotoju 21 
investuojama 21 
invalidus 21 
intelektinės 21 
indeksavimas 21 
įnašo 21 
įkurtas 21 
ikimokyklinio 21 
įgyvendins 21 
įdirbį 21 
identiški 21 
himnų 21 
gydymų 21 
gripo 21 
gretutinių 21 
greit 21 
grafiko 21 
gongas 21 
gintis 21 
giminės 21 
geriausio 21 
galu 21 
galiojančiu 21 
gabių 21 
funkcionavimų 21 
forumo 21 
fiksuojama 21 
evareikis 21 
europinio 21 
energetinius 21 
elkimės 21 
elektroninis 21 
elektrinėje 21 
eklumbį 21 
eigoje 21 
dviprasmiškai 21 
dviejose 21 
draustis 21 
draugams 21 
domėjosi 21 
djankauskas 21 
direktyvomis 21 
dirbančiam 21 
didinimu 21 
dešimčiai 21 
demonstruoti 21 
demokratinio 21 
daugiabučius 21 
dariau 21 
dalinio 21 
daktare 21 
byloja 21 
broniau 21 
britanijoje 21 
brazauskas 21 
branduolinė 21 
biznio 21 
biurokratinį 21 
bibliotekų 21 
beprasmis 21 
bbradauskui 21 
bandydami 21 
baimių 21 
baigdama 21 
automatų 21 
ausis 21 
aukščiausius 21 
aukščiausiajam 21 
atstovaudamas 21 
atskirose 21 
atsiuntė 21 
atsiskaitymas 21 
atsiliepė 21 
atsidurtų 21 
atlikimas 21 
atlanto 21 
atkreipiamas 21 
atidėjimas 21 
atgavo 21 
atėmimų 21 
aštuonerius 21 
apylinkėse 21 
apygarda 21 
apsunkina 21 
apsisaugoti 21 
aprūpinimas 21 
aprobuoti 21 
aprobavo 21 
apmokestinimas 21 
anų 21 
antkainis 21 
ankstesnėje 21 
amerikų 21 
alternatyvas 21 
alkoholiniams 21 
aktyvumo 21 
aklavietę 21 
aikštelių 21 
advokatūros 21 
absurdo 21 
abstrakčiai 21 
abromavičiaus 21 
ypatingais 20 
xix 20 
vytautų 20 
vystymuisi 20 
vyrų 20 
vykdomųjų 20 
vvertelienė 20 
vorechovo 20 
vmuntianui 20 
visokeriopai 20 
viršūnė 20 
viršijimų 20 
vilnios 20 
vilkinti 20 
vilija 20 
vientisų 20 
vienoms 20 
vieningos 20 
vieningų 20 
viceministrai 20 
vgalvonas 20 
vertinamos 20 
vengrijoje 20 
veiksmingų 20 
veiksminga 20 
vartojimui 20 
valstybiniam 20 
valdos 20 
vaistininkų 20 
vaistininko 20 
vadovausimės 20 
vadovaujate 20 
vadiname 20 
universitetinės 20 
universitetams 20 
tvarkinga 20 
tribūnų 20 
tremtyje 20 
tragiškai 20 
tolimų 20 
tinkamiausias 20 
tiltus 20 
tikslingas 20 
tikslinamas 20 
tėvui 20 
tęstųsi 20 
teorinis 20 
temas 20 
telkinių 20 
telefonus 20 
teikimui 20 
teiginio 20 
techninį 20 
technikai 20 
tautybių 20 
taupant 20 
tarpukario 20 
tarnautoju 20 
taisymas 20 
šventine 20 
sveikatingumo 20 
svarstytos 20 
svarbioms 20 
suvokimų 20 
suvienodintų 20 
suvartojimo 20 
sutvarkysime 20 
sutvarkymas 20 
sutaupome 20 
sustabdyta 20 
sustabdymo 20 
susitaikyti 20 
susikūrė 20 
susidarius 20 
surengtas 20 
surastas 20 
suradome 20 
suprasta 20 
suprantat 20 
sunaikinta 20 
sumokėtų 20 
sugebėti 20 
suformulavote 20 
sueina 20 
suderino 20 
sudarydami 20 
stumia 20 
studentais 20 
struktūriniai 20 
struktūrinė 20 
stropiai 20 
stovės 20 
stojant 20 
stiprios 20 
stipendijos 20 
statysime 20 
stabiliai 20 
sprendimuose 20 
spekuliuojama 20 
specialiojo 20 
spausdinti 20 
spartesnis 20 
sluoksnį 20 
slovakija 20 
slapėnas 20 
skleisti 20 
skirtis 20 
skirtingose 20 
skirtingo 20 
skirkime 20 
skiriamų 20 
skelbiant 20 
skambino 20 
siunčiame 20 
sisteminis 20 
siekiamybė 20 
sesijas 20 
šešias 20 
senojo 20 
seniūnijoje 20 
senasis 20 
sekimo 20 
scenarijų 20 
savikaina 20 
savavališkai 20 
saugų 20 
sųlyginai 20 
rygoje 20 
rūpimus 20 
rkšanienės 20 
rinkliavų 20 
rimtesnis 20 
ribotai 20 
rezervus 20 
rezerviniai 20 
renovacija 20 
rengiamės 20 
rems 20 
rėmėmės 20 
religijos 20 
rėkia 20 
reikšmingos 20 
reikiamai 20 
reikalingumų 20 
reglamentus 20 
reglamente 20 
redaguojant 20 
realizuojant 20 
realiais 20 
ratifikuota 20 
ratifikavimų 20 
radikalus 20 
racionalūs 20 
pusmetis 20 
punktams 20 
psichologų 20 
psichologinė 20 
programinio 20 
profsųjungomis 20 
profesorės 20 
privačiu 20 
prisiimtus 20 
prioritetu 20 
priimate 20 
priešų 20 
priekaištus 20 
priėjimas 20 
prezidente 20 
prevencinė 20 
pratęsiant 20 
pranešama 20 
praktinį 20 
pradinio 20 
pradėtų 20 
posakį 20 
poliklinikos 20 
poilsis 20 
platų 20 
platinimo 20 
planu 20 
pirštus 20 
pirmųja 20 
pirko 20 
pinigines 20 
perkami 20 
periodiškai 20 
pečeliūnai 20 
paveda 20 
patyrusių 20 
patikrintas 20 
pataisytų 20 
pastatams 20 
paskutinėmis 20 
pasiūlysime 20 
pasirašėte 20 
pasinaudotų 20 
pasiimkite 20 
pasigedome 20 
pasakėt 20 
partnerystę 20 
parodome 20 
pareigybes 20 
parašys 20 
paprašo 20 
papildymu 20 
pamokų 20 
pamatys 20 
pamųstymų 20 
paliktos 20 
paklausimas 20 
pakalbėsiu 20 
pajėgumų 20 
painiava 20 
paieškoti 20 
pagrįstus 20 
pagrindiniams 20 
pagrindimas 20 
padidinant 20 
padėta 20 
padėkos 20 
padarysim 20 
optimalų 20 
okupaciniams 20 
oficialios 20 
objektyvios 20 
nustebintas 20 
nustatę 20 
nusprendėte 20 
nuslėpti 20 
nusiteikimas 20 
nusiteikimų 20 
nusipelnę 20 
nusikaltėliai 20 
nurodyto 20 
nuotaika 20 
nuomoja 20 
numeriai 20 
nubraukti 20 
norvegijoje 20 
niuansas 20 
niuansai 20 
nevykdomi 20 
nevienodas 20 
netiki 20 
neteisėtus 20 
nesuteikta 20 
nesupratome 20 
nesulaukėme 20 
neskiriama 20 
nesinori 20 
nesilaikė 20 
nesiderina 20 
neregistruoti 20 
neradome 20 
nepritarimas 20 
nepatvirtinti 20 
nepatvirtinta 20 
nepatenkinta 20 
nepateikėte 20 
nepastebėti 20 
nepasikartotų 20 
nepasiduoti 20 
nepanaudotos 20 
nemalonumų 20 
neleidote 20 
nelegalus 20 
nekainuos 20 
negirdėjo 20 
negerų 20 
nedirbti 20 
nebuvimo 20 
neblogi 20 
nebaigėme 20 
neatidėliotinų 20 
naujovių 20 
naudojimosi 20 
naudojimųsi 20 
naikina 20 
mromerio 20 
moralines 20 
mokslininkas 20 
mokesčiui 20 
mokėjimai 20 
mokamų 20 
miškotvarkos 20 
minimos 20 
menkai 20 
melo 20 
lydi 20 
ligoniai 20 
lenkia 20 
lemiamų 20 
leistume 20 
lazda 20 
laukiamas 20 
laimingi 20 
laikraščio 20 
laikau 20 
kyšius 20 
kvaila 20 
kūrėme 20 
krūviu 20 
krūvio 20 
kosove 20 
koreguojamas 20 
kontroliuojančios 20 
kontrolinį 20 
konfliktus 20 
koncentracija 20 
kompiuterio 20 
kompensuojamų 20 
klientų 20 
klausosi 20 
kilus 20 
kilęs 20 
keturiems 20 
keturiais 20 
keisime 20 
kartkartėmis 20 
karinius 20 
kareiviai 20 
kantriai 20 
kancleriui 20 
kalendorinių 20 
kalėjimuose 20 
kalbėjusieji 20 
kaimynystėje 20 
kaimyninėje 20 
juozas 20 
jokiomis 20 
jautrūs 20 
jaustųsi 20 
įvykdysime 20 
įvedė 20 
įvardijau 20 
įvairiausius 20 
įvairiausias 20 
įvairi 20 
įteisiname 20 
išsaugojimų 20 
išrenka 20 
išreikštų 20 
išplečia 20 
išorinės 20 
išlaikys 20 
iškeltų 20 
įskaitykite 20 
įsikurti 20 
išankstinis 20 
įšaldyti 20 
išaiškins 20 
įrašius 20 
investiciniam 20 
institutui 20 
inspekcijų 20 
inkorporuoti 20 
imtų 20 
ilgalaikė 20 
ignoruojama 20 
įgijimo 20 
įdarbinimo 20 
hektarui 20 
gyvybei 20 
gyvuoja 20 
gyvenome 20 
gynėjų 20 
gruzijų 20 
grupuotės 20 
gmikolaitis 20 
ginčijamasi 20 
generolo 20 
gausiu 20 
galvodami 20 
galutinių 20 
galiojančiais 20 
gabūs 20 
entuziastingai 20 
ėmėmės 20 
elementari 20 
eilučių 20 
eiles 20 
egzaminas 20 
dujotiekis 20 
dugnu 20 
dovanokite 20 
dolerio 20 
dividendai 20 
diskutuotina 20 
direktyvoms 20 
dirbusiems 20 
dirbtinis 20 
didįjį 20 
didesne 20 
dideliam 20 
dešiniųjų 20 
derina 20 
demokratiška 20 
demografinę 20 
demagogija 20 
delegacijai 20 
deklaruojama 20 
degalams 20 
daryta 20 
darinys 20 
dalyvaudamas 20 
dalijasi 20 
ck 20 
buvusiais 20 
brokų 20 
brangų 20 
biznis 20 
birute 20 
besimokantis 20 
bendrijų 20 
begalybės 20 
begalę 20 
bazines 20 
bandymus 20 
bandykime 20 
baikim 20 
autobusais 20 
aukštesnes 20 
aukštaitijos 20 
auginimo 20 
auginantiems 20 
atviro 20 
atspindėtų 20 
atskleista 20 
atskaitomybė 20 
atsistoti 20 
atsiriboti 20 
atsibodo 20 
atrankų 20 
atmintinų 20 
atleidimui 20 
atitinkamoms 20 
atiduosime 20 
atgimimo 20 
ateinantiems 20 
asysų 20 
astaponkienė 20 
asmenybė 20 
asfaltuoti 20 
asereika 20 
artimas 20 
armijų 20 
apmokamas 20 
antru 20 
andrius 20 
analogiškus 20 
alydeka 20 
aldona 20 
akmenės 20 
aiškinamasis 20 
afrikų 20 
adumčius 20 
administracine 20 
adamkaus 20 
abutkevičiaus 20 
ypatingi 19 
vystosi 19 
vykdytojai 19 
vizitų 19 
visuotinį 19 
vilkinimas 19 
vietiniai 19 
viešbutį 19 
vientisas 19 
vienija 19 
vidurinio 19 
vertinimui 19 
verčiama 19 
vėjo 19 
veiksmu 19 
veikėjas 19 
vedėjas 19 
vedė 19 
vardais 19 
valgo 19 
valdė 19 
vakariniame 19 
vaisiams 19 
vairuotojus 19 
vairavo 19 
vadovėlių 19 
vadovautumės 19 
vadovaujatės 19 
ugniagesiai 19 
turintį 19 
tuometinės 19 
tuojau 19 
trijuose 19 
transliuotojui 19 
transliavimo 19 
tinkamu 19 
tiltų 19 
tikslesnis 19 
tikrosios 19 
tiesioginėms 19 
tiesiogine 19 
terorizmo 19 
telekomunikacijų 19 
tekstų 19 
teisiniais 19 
teikiamiems 19 
tautinės 19 
tautas 19 
tariasi 19 
tapę 19 
svarstę 19 
suvokimas 19 
sutuoktiniams 19 
sutiksime 19 
suteikime 19 
sušvelninti 19 
sustiprina 19 
suspėti 19 
suskaičiuota 19 
susitinku 19 
susiklosto 19 
surašytas 19 
suprastumėte 19 
šuolis 19 
sudėtingus 19 
sudarytai 19 
sudarytų 19 
sudarinėti 19 
subsidiarumo 19 
stygius 19 
struktūrinius 19 
strategijas 19 
stebėsenų 19 
statutinius 19 
statutinės 19 
statutinę 19 
srautas 19 
specialūs 19 
spausti 19 
spalvos 19 
sodų 19 
smurtui 19 
skirsto 19 
skirsniu 19 
skelbimas 19 
skandalai 19 
skaidrų 19 
šįryt 19 
šiokių 19 
šiltnamio 19 
sibirų 19 
sezonų 19 
šešerių 19 
sergančių 19 
senajame 19 
sėkmingiau 19 
šeimininkas 19 
sėdite 19 
šaudmenų 19 
sųnarių 19 
sakiniais 19 
ryšis 19 
rūkymų 19 
rizikuoti 19 
rizikuoja 19 
rizikinga 19 
rgarbaravičiaus 19 
restruktūrizuoti 19 
reputacija 19 
rektorius 19 
reikalu 19 
reglamentuojantis 19 
realia 19 
reaguojame 19 
raidę 19 
puolimas 19 
profesorių 19 
profesines 19 
produktu 19 
problemiška 19 
priverstos 19 
privalomųjų 19 
pritarusi 19 
pristabdyti 19 
priskiriamas 19 
principingumų 19 
priklausomybė 19 
priešingi 19 
priemoka 19 
pridurčiau 19 
pramogų 19 
praeitis 19 
pradėsite 19 
populiariai 19 
popieriai 19 
poilsiauti 19 
pmalakausko 19 
plinta 19 
planui 19 
pirmaisiais 19 
perspėti 19 
personalas 19 
persikvalifikuoti 19 
periodas 19 
perimtų 19 
perims 19 
patobulinus 19 
patikslinu 19 
patikslinimų 19 
patikslinant 19 
pataisysime 19 
pasų 19 
paskyrimų 19 
paskutines 19 
paskata 19 
paskaitysiu 19 
pasivyti 19 
pasitelkus 19 
pasisakymus 19 
pasirenkant 19 
pasikeitusi 19 
pasiekę 19 
pasiduoti 19 
pasidarys 19 
pasaulinę 19 
parengsime 19 
pareigūnu 19 
parašome 19 
panašiais 19 
pamokos 19 
paminėjimo 19 
palūkanos 19 
palankių 19 
pakto 19 
paksas 19 
pakeistos 19 
pagrindimų 19 
pageidavimai 19 
paeiliui 19 
padėjėjo 19 
pacientui 19 
pabandykime 19 
paaiškėjus 19 
organizuojama 19 
organizavimu 19 
organizacinių 19 
opus 19 
optimistiškai 19 
operos 19 
operatyviau 19 
operatorių 19 
ombudsmeno 19 
okupavo 19 
nuversti 19 
nusipirko 19 
nusikalstamumų 19 
nušalintas 19 
nurodymų 19 
nuošaly 19 
nuomų 19 
numeriu 19 
numerio 19 
numatys 19 
nukreiptos 19 
normalių 19 
neturėdama 19 
netrukdyti 19 
netekto 19 
neteisėti 19 
nesutampa 19 
nesupratote 19 
nesulaukia 19 
nesugebėjome 19 
nesuderinamumo 19 
nesiginčija 19 
nešališkumo 19 
nesakė 19 
nerimtai 19 
nereikalingo 19 
nereali 19 
nepritarėm 19 
nepriklausomumo 19 
neprieštaraučiau 19 
nepasitikime 19 
nepasakysiu 19 
